source_site,listing_id,listing_url,title,purchase_price,suburb,city,province,property_type,bedrooms,bathrooms,parking_spaces,garage,floor_area_sqm,land_area_sqm,levies,rates_taxes,description,listing_date,scraped_timestamp,pp_transaction_slug,pp_province_slug,pp_metro_slug,pp_city_slug,pp_suburb_slug,purchase_price_rands,rent_median_suburb_type_bed,rent_mean_suburb_type_bed,rent_count_suburb_type_bed,rent_median_suburb_bed,rent_mean_suburb_bed,rent_count_suburb_bed,rent_median_suburb,rent_mean_suburb,rent_count_suburb,rent_median_city_type_bed,rent_mean_city_type_bed,rent_count_city_type_bed,rent_median_city,rent_mean_city,rent_count_city,rent_median_province,rent_mean_province,rent_count_province,estimated_monthly_rent,rent_estimation_source,deposit_pct,deposit_amount,transfer_cost_rate,transfer_costs,total_cash_invested,loan_amount,annual_interest_rate,loan_term_years,bond_payment,other_income,gross_income,levies_clean,rates_taxes_clean,maintenance_rate,vacancy_rate,maintenance_cost,vacancy_cost,total_expenses,NOI,cash_flow,DSCR,annual_rent,rental_yield,annual_cash_flow,ROI,payments_made_12m,remaining_balance_12m,equity_12m,investment_label,total_rooms_proxy,floor_to_land_ratio,bedroom_density_floor,bathroom_density_floor,parking_total,parking_per_bedroom,is_compact_unit,is_family_sized_unit,is_large_land_property,price_per_sqm,price_per_land_sqm,price_per_bedroom,price_per_bathroom,price_vs_suburb_median_rent_multiple,price_vs_city_median_rent_multiple,suburb_type_median_price_per_sqm,price_per_sqm_vs_local_median,rent_per_sqm,rent_per_bedroom,rent_per_bathroom,gross_rent_to_price,monthly_rent_to_price,rent_vs_suburb_median,rent_vs_city_median,rent_vs_province_median,rent_vs_suburb_type_bed_median,rent_vs_suburb_bed_median,annual_rent_per_sqm,levies_to_rent,rates_to_rent,bond_to_rent,maintenance_to_rent,vacancy_to_rent,opex_to_rent,opex_to_income,noi_margin,cash_flow_margin,fixed_cost_burden,non_debt_opex,non_debt_opex_to_rent,ltv,deposit_to_price,cash_invested_to_price,transfer_costs_to_price,bond_payment_to_income,bond_payment_to_noi,cash_flow_to_cash_invested,equity_12m_to_cash_invested,debt_service_headroom,positive_cash_flow_flag,dscr_above_one_flag,dscr_above_1_2_flag,rent_source_score,rent_estimate_observation_count,rent_estimate_low_evidence_flag,rent_estimate_high_evidence_flag,rent_dispersion_suburb_type_bed,rent_dispersion_suburb,rent_dispersion_city,suburb_listing_density,city_listing_density,property_type_density,suburb_price_median,city_price_median,price_vs_suburb_price_median,price_vs_city_price_median,suburb_rent_median_feature,city_rent_median_feature,rent_vs_suburb_internal_median,rent_vs_city_internal_median,floor_area_sqm_missing_flag,land_area_sqm_missing_flag,garage_missing_flag,parking_spaces_missing_flag,rent_median_suburb_type_bed_missing_flag,rent_median_suburb_bed_missing_flag,rent_median_suburb_missing_flag,rent_median_city_type_bed_missing_flag,price_per_sqm_win,price_per_land_sqm_win,rent_per_sqm_win,gross_rent_to_price_win,monthly_rent_to_price_win,levies_to_rent_win,rates_to_rent_win,bond_to_rent_win,opex_to_rent_win,cash_flow_margin_win,ltv_win,bond_payment_to_income_win,debt_service_headroom_win,price_per_sqm_vs_local_median_win,rent_vs_suburb_median_win,rent_vs_city_median_win,price_vs_suburb_price_median_win,price_vs_city_price_median_win
privateproperty,SYNSALE03958,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/randburg/cedar-lakes/SYNSALE03958,2 Bedroom House in Cedar Lakes,1247000.0,Cedar Lakes,Randburg,Gauteng,House,2.0,1.0,4.0,3.0,88.45520527155395,255.29875518836133,1028.6034535023598,1085.6427578616713,"2 Bedroom Apartment in North Riding AH, 99 grand rapids complex, 476 felstead road, R600,000 Lovely 2 bed 2 bath 1 is en- suite 1st floor apartment in 99 Grand Rapids on 476 Felstead R",24 Jan 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,randburg,cedar-lakes,1247000.0,,,,,,,47300.0,45535.294117647056,17.0,12100.0,15153.787878787878,66.0,12100.0,15500.744444444445,450,12400.0,19322.0406,10000,47300.0,suburb,0.1,124700.0,0.08,99760.0,224460.0,1122300.0,0.11,20,11584.250327636451,0.0,47300.0,1028.6034535023598,1085.6427578616713,0.08,0.05,3784.0,2365.0,8263.246211364032,39036.75378863597,27452.503460999516,3.3698126926268417,567600.0,0.4551724137931034,329430.0415319941,1.4676558920609202,12,1105933.1444682758,141066.85553172417,Strong Investment,3.0,0.34647722902640493,0.022610314382970224,0.011305157191485112,7.0,3.5,0,0,1,14097.531017781936,4884.473483154879,623500.0,1247000.0,2.196969696969697,8.588154269972451,14013.27886676628,1.0060123081697507,534.7339351572458,23650.0,47300.0,0.45517241379310347,0.03793103448275862,1.0,3.909090909090909,3.814516129032258,,,6416.80722188695,0.02174637322415137,0.022952278178893684,0.24491015491831822,0.08,0.05,0.17469865140304508,0.17469865140304508,0.825301348596955,0.5803911936786367,0.28960880632136327,-3321.004116272419,-0.07021150351527314,0.9,0.1,0.18,0.08,0.24491015491831822,0.29675239878703114,1.4676558920609202,0.6284721354883906,2.3698126926268417,1,1,1,3,17.0,0,0,,-0.03730879243875146,0.2810532598714417,17,698,5338,1804403.0,812000.0,0.6910873014509508,1.5357142857142858,47300.0,8087.5,1.0,5.848531684698609,0,0,0,0,1,1,0,0,14097.531017781936,4884.473483154879,534.7339351572458,0.45517241379310347,0.03793103448275862,0.02174637322415137,0.022952278178893684,0.24491015491831822,0.17469865140304508,0.5803911936786367,0.9,0.24491015491831822,2.3698126926268417,1.0060123081697507,1.0,3.909090909090909,0.6910873014509508,1.5357142857142858
privateproperty,SYNSALE03959,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/carlswald-estate/SYNSALE03959,4 Bedroom House in Carlswald Estate,2000000.0,Carlswald Estate,Midrand,Gauteng,House,4.0,3.0,2.0,2.0,110.78269737425173,173.73544209707137,2371.580164602131,2007.5420137254907,"4 Bedroom House in Boskruin, Viewing strictly by appointment. Call the agent to secure your time slot. Calling all families who",02 Feb 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,midrand,carlswald-estate,2000000.0,17100.0,16787.5,4.0,12800.0,15018.75,8.0,9850.0,12493.26923076923,104.0,24350.0,29475.434782608696,230.0,12000.0,17640.682462139717,2047,12400.0,19322.0406,10000,17100.0,suburb_property_type_bedrooms,0.1,200000.0,0.08,160000.0,360000.0,1800000.0,0.11,20,18579.39106276897,0.0,17100.0,2371.580164602131,2007.5420137254907,0.08,0.05,1368.0,855.0,6602.122178327621,10497.87782167238,-8081.513241096587,0.565028088714326,205200.0,0.1026,-96978.15889315904,-0.2693837747032195,12,1773750.0312241795,226249.96877582045,Weak Investment,7.0,0.6376516848666607,0.03610672148997237,0.027080041117479275,4.0,1.0,0,1,0,18053.360744986185,11511.755896546072,500000.0,666666.6666666666,16.920473773265652,13.88888888888889,14225.153609072408,1.269115346035508,154.35623436963186,4275.0,5700.0,0.1026,0.00855,1.736040609137056,1.425,1.3790322580645162,1.0,1.3359375,1852.2748124355824,0.1386888985147445,0.1174001177617246,1.0865140972379514,0.08,0.05,0.3860890162764691,0.3860890162764691,0.613910983723531,-0.4726031135144203,1.3426031135144203,-11977.268884441348,-0.7004250809614824,0.9,0.1,0.18,0.08,1.0865140972379514,1.7698235184651017,-0.26938377470321956,0.6284721354883901,-0.43497191128567403,0,0,0,5,4.0,1,0,-0.01827485380116959,0.26835220616946504,0.4700568718449764,142,1382,5338,1397499.5,1282000.0,1.431127524553676,1.5600624024960998,9725.0,10550.0,1.7583547557840618,1.6208530805687205,0,0,0,0,0,0,0,0,18053.360744986185,11511.755896546072,154.35623436963186,0.1026,0.00855,0.1386888985147445,0.1174001177617246,1.0865140972379514,0.3860890162764691,-0.4726031135144203,0.9,1.0865140972379514,-0.43497191128567403,1.269115346035508,1.736040609137056,1.425,1.431127524553676,1.5600624024960998
privateproperty,SYNSALE03960,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/noordwyk/SYNSALE03960,1 Bedroom Apartment in Noordwyk,1025000.0,Noordwyk,Midrand,Gauteng,Apartment,1.0,1.0,1.0,1.0,48.89611347090992,12.22402836772748,1856.7870098097376,598.0791636709652,"2 Bedroom House in Ivory Park, This property offers: Two bedrooms Open plan living space Two outside rooms Need TLC Sitting on a 2",05 Oct 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,noordwyk,1025000.0,8075.0,8547.368421052632,38.0,8950.0,9480.0,55.0,9950.0,12155.230547550433,347.0,8800.0,9732.579185520362,221.0,12000.0,17640.682462139717,2047,12400.0,19322.0406,10000,8075.0,suburb_property_type_bedrooms,0.1,102500.0,0.08,82000.0,184500.0,922500.0,0.11,20,9521.937919669095,0.0,8075.0,1856.7870098097376,598.0791636709652,0.08,0.05,646.0,403.75,3504.616173480703,4570.383826519297,-4951.554093149798,0.4799846276122462,96900.0,0.0945365853658536,-59418.64911779758,-0.3220522987414503,12,909046.891002392,115953.10899760808,Weak Investment,2.0,4.0,0.020451523219630462,0.020451523219630462,2.0,2.0,1,0,0,20962.811300121222,83851.24520048489,1025000.0,1025000.0,8.584589614740368,7.118055555555555,13931.246252554181,1.5047333827925022,165.146049998516,8075.0,8075.0,0.09453658536585366,0.007878048780487805,0.8115577889447236,0.6729166666666667,0.6512096774193549,1.0,0.9022346368715084,1981.752599982192,0.22994266375352787,0.0740655311047635,1.1791873584729529,0.08,0.05,0.4340081948582914,0.4340081948582914,0.5659918051417087,-0.6131955533312443,1.4831955533312444,-6017.321746188392,-0.7451791636146616,0.9,0.1,0.18,0.08,1.1791873584729529,2.0834000559031365,-0.3220522987414503,0.6284721354883906,-0.5200153723877539,0,0,0,5,38.0,0,1,0.05849763728205965,0.2216312108090887,0.4700568718449764,213,1382,3638,958000.0,1282000.0,1.069937369519833,0.7995319812792512,9500.0,10550.0,0.85,0.7654028436018957,0,0,0,0,0,0,0,0,20962.811300121222,83851.24520048489,165.146049998516,0.09453658536585366,0.007878048780487805,0.22994266375352787,0.0740655311047635,1.1791873584729529,0.4340081948582914,-0.6131955533312443,0.9,1.1791873584729529,-0.5200153723877539,1.5047333827925022,0.8115577889447236,0.6729166666666667,1.069937369519833,0.7995319812792512
privateproperty,SYNSALE03961,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/south-hills/SYNSALE03961,3 Bedroom House in South Hills,632000.0,South Hills,Johannesburg South,Gauteng,House,3.0,1.0,1.0,1.0,58.47373024844178,161.01008479811918,897.7012764409067,885.4908270950845,"2 Bedroom House in Randpark Ridge, manor park, 26 pangola avenue, Own Your Home for Less Than You Think! This modern second-floor apartment offers the perfect blend",02 Mar 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,south-hills,632000.0,6925.0,6925.0,2.0,7975.0,7975.0,4.0,6250.0,6291.666666666667,30.0,11500.0,12445.0,130.0,8775.0,11404.761146496816,628,12400.0,19322.0406,10000,6925.0,suburb_property_type_bedrooms,0.1,63200.0,0.08,50560.0,113760.0,568800.0,0.11,20,5871.087575834994,0.0,6925.0,897.7012764409067,885.4908270950845,0.08,0.05,554.0,346.25,2683.442103535991,4241.557896464009,-1629.529679370985,0.7224484121003372,83100.0,0.1314873417721519,-19554.35615245182,-0.1718913163893444,12,560505.0098668407,71494.99013315933,Weak Investment,4.0,0.36316812280273286,0.05130509011916414,0.01710169670638805,2.0,0.6666666666666666,1,0,0,10808.272318437246,3925.2199686275962,210666.66666666666,632000.0,8.426666666666666,6.001899335232668,13457.638432164655,0.8031329101995156,118.42924969173723,2308.3333333333335,6925.0,0.1314873417721519,0.010957278481012658,1.108,0.7891737891737892,0.5584677419354839,1.0,0.8683385579937304,1421.1509963008468,0.1296319532766652,0.12786871149387502,0.8478104802649811,0.08,0.05,0.38750066477054024,0.38750066477054024,0.6124993352294598,-0.23531114503552128,1.1053111450355213,-3187.645472299003,-0.46030981549444083,0.9,0.1,0.18,0.08,0.8478104802649811,1.384181878250312,-0.1718913163893444,0.6284721354883908,-0.27755158789966283,0,0,0,5,2.0,1,0,0.0,0.006666666666666715,0.29968787994265705,93,809,5338,769000.0,932000.0,0.8218465539661899,0.6781115879828327,6925.0,9000.0,1.0,0.7694444444444445,0,0,0,0,0,0,0,0,10808.272318437246,3925.2199686275962,118.42924969173723,0.1314873417721519,0.010957278481012658,0.1296319532766652,0.12786871149387502,0.8478104802649811,0.38750066477054024,-0.23531114503552128,0.9,0.8478104802649811,-0.27755158789966283,0.8031329101995156,1.108,0.7891737891737892,0.8218465539661899,0.6781115879828327
privateproperty,SYNSALE03962,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/randburg/ferndale/SYNSALE03962,2 Bedroom Apartment in Ferndale,526000.0,Ferndale,Randburg,Gauteng,Apartment,2.0,1.0,1.0,1.0,101.66955029848954,25.417387574622385,1112.3234840815976,835.4211238240556,"3 Bedroom Apartment in Broadacres, 14 birchwood village, 3 cedar & 3rd road, Nestled within a beautifully maintained complex in the sought-after suburb of Chartwell, this modern",08 Mar 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,randburg,ferndale,526000.0,7950.0,7696.857142857143,35.0,8100.0,9643.898305084746,59.0,8000.0,11494.647577092512,227.0,7150.0,7694.473684210527,38.0,12100.0,15500.744444444445,450,12400.0,19322.0406,10000,7950.0,suburb_property_type_bedrooms,0.1,52600.0,0.08,42080.0,94680.0,473400.0,0.11,20,4886.379849508238,0.0,7950.0,1112.3234840815976,835.4211238240556,0.08,0.05,636.0,397.5,2981.244607905653,4968.7553920943465,82.37554258610817,1.0168581946396162,95400.0,0.1813688212927756,988.506511033298,0.0104404996940568,12,466496.2582119592,59503.74178804079,Moderate Investment,3.0,4.0,0.019671573191070886,0.009835786595535443,2.0,1.0,0,0,0,5173.623749251644,20694.494997006575,263000.0,526000.0,5.479166666666667,3.6225895316804406,9989.30427977761,0.517916323734892,78.19450343450679,3975.0,7950.0,0.18136882129277568,0.01511406844106464,0.99375,0.6570247933884298,0.6411290322580645,1.0,0.9814814814814815,938.3340412140814,0.13991490365806258,0.10508441809107617,0.6146389747809105,0.08,0.05,0.37499932174913875,0.37499932174913875,0.6250006782508611,0.010361703469950714,0.8596382965300492,-1905.1352416025852,-0.23963965303177173,0.9,0.1,0.18,0.08,0.6146389747809105,0.9834212924393152,0.010440499694056802,0.6284721354883902,0.016858194639616242,1,1,0,5,35.0,0,1,-0.031841868823000864,0.43683094713656395,0.2810532598714417,373,698,3638,731000.0,812000.0,0.719562243502052,0.6477832512315271,7950.0,8087.5,1.0,0.9829984544049459,0,0,0,0,0,0,0,0,5173.623749251644,20694.494997006575,78.19450343450679,0.18136882129277568,0.01511406844106464,0.13991490365806258,0.10508441809107617,0.6146389747809105,0.37499932174913875,0.010361703469950714,0.9,0.6146389747809105,0.016858194639616242,0.517916323734892,0.99375,0.6570247933884298,0.719562243502052,0.6477832512315271
privateproperty,SYNSALE03963,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/noordhang/SYNSALE03963,3 Bedroom House in Noordhang,1001000.0,Noordhang,North Riding To Lanseria,Gauteng,House,3.0,2.0,1.0,1.0,85.6912272552417,168.49616293664403,2015.347321735784,442.1183789806272,"2 Bedroom Apartment in Erand Gardens, 46 the finches, 47 ox eye street, This stunning 2-bedroom apartment offers 2 bathrooms, a balcony with a beautiful view, a large open-",03 Mar 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,noordhang,1001000.0,,,,8600.0,9160.0,5.0,9850.0,19490.0,10.0,16000.0,16583.46153846154,130.0,10613.0,15140.497975708502,494,12400.0,19322.0406,10000,8600.0,suburb_bedrooms,0.1,100100.0,0.08,80080.0,180180.0,900900.0,0.11,20,9298.985226915867,0.0,8600.0,2015.347321735784,442.1183789806272,0.08,0.05,688.0,430.0,3575.465700716411,5024.534299283589,-4274.450927632279,0.5403314637752191,103200.0,0.1030969030969031,-51293.41113158735,-0.2846787164590262,12,887761.8906277018,113238.10937229823,Weak Investment,5.0,0.5085648584618649,0.0350094180710487,0.0233396120473658,2.0,0.6666666666666666,0,0,0,11681.475829706584,5940.788101960426,333666.6666666667,500500.0,8.468697123519458,7.859857407581896,9846.455646646295,1.1863635249995055,100.36033180367295,2866.6666666666665,4300.0,0.1030969030969031,0.008591408591408592,0.8730964467005076,0.8103269575049468,0.6935483870967742,,1.0,1204.3239816440755,0.2343427118297423,0.05140911383495665,1.0812773519669614,0.08,0.05,0.4157518256646989,0.4157518256646989,0.584248174335301,-0.4970291776316603,1.3670291776316603,-5723.519526199456,-0.6655255263022624,0.9,0.1,0.18,0.08,1.0812773519669614,1.850715842111326,-0.28467871645902626,0.6284721354883906,-0.4596685362247809,0,0,0,4,5.0,1,0,,0.9786802030456853,0.42659926276345067,102,1062,5338,914500.0,1089500.0,1.0945872061235649,0.9187700780174392,9850.0,9750.0,0.8730964467005076,0.882051282051282,0,0,0,0,1,0,0,0,11681.475829706584,5940.788101960426,100.36033180367295,0.1030969030969031,0.008591408591408592,0.2343427118297423,0.05140911383495665,1.0812773519669614,0.4157518256646989,-0.4970291776316603,0.9,1.0812773519669614,-0.4596685362247809,1.1863635249995055,0.8730964467005076,0.8103269575049468,1.0945872061235649,0.9187700780174392
privateproperty,SYNSALE03964,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/jabulani/SYNSALE03964,3 Bedroom Apartment in Jabulani,588000.0,Jabulani,Soweto,Gauteng,Apartment,3.0,2.0,1.0,1.0,95.09232110771067,181.06552654187087,808.0377492060097,245.8091912262556,"3 Bedroom House in Kyalami Glen Estate, 3-bedroom, 2-bathroom family home This stylish, contemporary home is available in the sought-after",31 Dec 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,soweto,jabulani,588000.0,4325.0,4325.0,2.0,3400.0,3466.6666666666665,3.0,4575.0,5778.571428571428,14.0,6950.0,6635.0,10.0,5500.0,7067.158671586716,271,12400.0,19322.0406,10000,4325.0,suburb_property_type_bedrooms,0.1,58800.0,0.08,47040.0,105840.0,529200.0,0.11,20,5462.340972454076,0.0,4325.0,808.0377492060097,245.8091912262556,0.08,0.05,346.0,216.25,1616.0969404322652,2708.903059567735,-2753.437912886341,0.4959234645417422,51900.0,0.0882653061224489,-33041.2549546361,-0.31218116926149,12,521482.5091799087,66517.49082009128,Weak Investment,5.0,0.5251818108275893,0.03154828870568752,0.02103219247045835,2.0,0.6666666666666666,0,0,0,6183.464586314754,3247.4431286290533,196000.0,294000.0,10.710382513661202,8.909090909090908,10042.052115998878,0.6157570698585931,45.48211621736618,1441.6666666666667,2162.5,0.08826530612244898,0.007355442176870748,0.9453551912568307,0.7863636363636364,0.3487903225806452,1.0,1.2720588235294117,545.7853946083942,0.18682953738867278,0.056834495081215165,1.2629690109720406,0.08,0.05,0.37366403246988794,0.37366403246988794,0.6263359675301121,-0.6366330434419286,1.5066330434419286,-3846.244032021811,-0.8893049785021528,0.9,0.1,0.18,0.08,1.2629690109720406,2.016440179784696,-0.31218116926149,0.6284721354883908,-0.5040765354582578,0,0,0,5,2.0,1,0,0.0,0.2630757220921155,0.28493794028849384,28,879,3638,559000.0,767000.0,1.0518783542039356,0.7666232073011734,4325.0,5475.0,1.0,0.7899543378995434,0,0,0,0,0,0,0,0,6183.464586314754,3247.4431286290533,45.48211621736618,0.08826530612244898,0.007355442176870748,0.18682953738867278,0.056834495081215165,1.2629690109720406,0.37366403246988794,-0.6366330434419286,0.9,1.2629690109720406,-0.5040765354582578,0.6157570698585931,0.9453551912568307,0.7863636363636364,1.0518783542039356,0.7666232073011734
privateproperty,SYNSALE03965,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/north-riding/SYNSALE03965,3 Bedroom House in North Riding,1971000.0,North Riding,North Riding To Lanseria,Gauteng,House,3.0,2.0,1.0,1.0,70.16144444690786,195.42092730538863,1967.3517466685528,2001.144499374811,"2 Bedroom Apartment in Noordwyk, 9000 anricke place-nb, 9000 kiaat street, This spacious ground floor apartment has been upgraded with a modern kitchen fitted with a gas hob,",07 Jan 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,north-riding,1971000.0,19100.0,20186.84210526316,19.0,16200.0,17318.0,25.0,9700.0,15866.839694656488,131.0,16000.0,16583.46153846154,130.0,10613.0,15140.497975708502,494,12400.0,19322.0406,10000,19100.0,suburb_property_type_bedrooms,0.1,197100.0,0.08,157680.0,354780.0,1773900.0,0.11,20,18309.98989235882,0.0,19100.0,1967.3517466685528,2001.144499374811,0.08,0.05,1528.0,955.0,6451.496246043364,12648.503753956637,-5661.486138402182,0.6907979648440521,229200.0,0.1162861491628615,-67937.83366082619,-0.1914928509522131,12,1748030.655771429,222969.34422857105,Weak Investment,5.0,0.3590272823609368,0.04275852676137735,0.028505684507584898,2.0,0.6666666666666666,1,0,0,28092.352082224916,10085.920823207816,657000.0,985500.0,16.932989690721648,15.476302647696222,11288.194028015245,2.488648938218532,272.2292870474358,6366.666666666667,9550.0,0.1162861491628615,0.009690512430238458,1.9690721649484537,1.799679638179591,1.5403225806451613,1.0,1.1790123456790123,3266.7514445692295,0.10300270924966246,0.10477196331805293,0.958638214259624,0.08,0.05,0.33777467256771543,0.33777467256771543,0.6622253274322847,-0.2964128868273394,1.1664128868273393,-11858.493646315455,-0.6208635416919086,0.9,0.1,0.18,0.08,0.958638214259624,1.4476012537555034,-0.19149285095221316,0.6284721354883901,-0.3092020351559479,0,0,0,5,19.0,0,0,0.05690272802424923,0.6357566695522152,0.42659926276345067,181,1062,5338,1027000.0,1089500.0,1.9191820837390459,1.8090867370353374,8850.0,9750.0,2.15819209039548,1.958974358974359,0,0,0,0,0,0,0,0,28092.352082224916,10085.920823207816,272.2292870474358,0.1162861491628615,0.009690512430238458,0.10300270924966246,0.10477196331805293,0.958638214259624,0.33777467256771543,-0.2964128868273394,0.9,0.958638214259624,-0.3092020351559479,2.488648938218532,1.9690721649484537,1.799679638179591,1.9191820837390459,1.8090867370353374
privateproperty,SYNSALE03966,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/randburg/cedar-lakes/SYNSALE03966,1 Bedroom House in Cedar Lakes,1388000.0,Cedar Lakes,Randburg,Gauteng,House,1.0,1.0,1.0,1.0,90.2458056102623,245.4803151587755,1165.0454588209386,1002.2687293599034,"11 Bedroom House in Protea Glen, 39 strawberry crescent, This well-maintained communal property offers an excellent opportunity for investors seeking steady",20 Jan 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,randburg,cedar-lakes,1388000.0,,,,,,,47300.0,45535.294117647056,17.0,7900.0,8750.520833333334,48.0,12100.0,15500.744444444445,450,12400.0,19322.0406,10000,47300.0,suburb,0.1,138800.0,0.08,111040.0,249840.0,1249200.0,0.11,20,12894.097397561663,0.0,47300.0,1165.0454588209386,1002.2687293599034,0.08,0.05,3784.0,2365.0,8316.314188180842,38983.68581181916,26089.58841425749,3.0233745418420037,567600.0,0.4089337175792507,313075.06097109,1.253102229311119,12,1230982.5216695804,157017.47833041963,Strong Investment,2.0,0.36762950036092196,0.011080847394931839,0.011080847394931839,2.0,2.0,0,0,0,15380.21618416539,5654.221191227688,1388000.0,1388000.0,2.44538407329105,9.559228650137742,14013.27886676628,1.097545858495753,524.1240817802759,47300.0,47300.0,0.40893371757925073,0.034077809798270894,1.0,3.909090909090909,3.814516129032258,,,6289.488981363311,0.024630982216087498,0.021189613728539183,0.2726024819780479,0.08,0.05,0.17582059594462668,0.17582059594462668,0.8241794040553734,0.5515769220773253,0.31842307792267455,-4577.783209380821,-0.09678188603342117,0.9,0.1,0.18,0.08,0.2726024819780479,0.3307562414647925,1.2531022293111191,0.6284721354883911,2.0233745418420037,1,1,1,3,17.0,0,0,,-0.03730879243875146,0.2810532598714417,17,698,5338,1804403.0,812000.0,0.7692294903078747,1.70935960591133,47300.0,8087.5,1.0,5.848531684698609,0,0,0,0,1,1,0,0,15380.21618416539,5654.221191227688,524.1240817802759,0.40893371757925073,0.034077809798270894,0.024630982216087498,0.021189613728539183,0.2726024819780479,0.17582059594462668,0.5515769220773253,0.9,0.2726024819780479,2.0233745418420037,1.097545858495753,1.0,3.909090909090909,0.7692294903078747,1.70935960591133
privateproperty,SYNSALE03967,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/south-hills/SYNSALE03967,1 Bedroom Apartment in South Hills,975000.0,South Hills,Sandton,Gauteng,Apartment,1.0,3.0,2.0,2.0,92.4663705473539,162.9094884710624,2783.9235073085,887.5375716951081,"2 Bedroom Apartment in Noordwyk, 9000 anricke place-nb, 9000 kiaat street, This spacious ground floor apartment has been upgraded with a modern kitchen fitted with a gas hob,",04 Mar 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,sandton,south-hills,975000.0,4850.0,4912.5,8.0,5350.0,5240.0,10.0,6250.0,6291.666666666667,30.0,8700.0,11180.76059850374,401.0,19900.0,27643.269198312235,3555,12400.0,19322.0406,10000,4850.0,suburb_property_type_bedrooms,0.1,97500.0,0.08,78000.0,175500.0,877500.0,0.11,20,9057.453143099872,0.0,4850.0,2783.9235073085,887.5375716951081,0.08,0.05,388.0,242.5,4301.961079003608,548.0389209963923,-8509.41422210348,0.0605069562423183,58200.0,0.0596923076923076,-102112.97066524177,-0.5818402886908363,12,864703.1402217875,110296.8597782125,Weak Investment,4.0,0.5675935233433546,0.010814742636490526,0.032444227909471574,4.0,4.0,0,0,0,10544.374070578262,5984.918430169825,975000.0,325000.0,13.0,4.082914572864322,10164.748368774992,1.037347279837191,52.451501786979044,4850.0,1616.6666666666667,0.05969230769230769,0.0049743589743589745,0.776,0.24371859296482412,0.3911290322580645,1.0,0.9065420560747663,629.4180214437486,0.574004846867732,0.1829974374629089,1.867516111979355,0.08,0.05,0.8870022843306408,0.8870022843306408,0.11299771566935925,-1.754518396309996,2.624518396309996,-4755.492064096265,-0.9805138276487143,0.9,0.1,0.18,0.08,1.867516111979355,16.527025355484735,-0.5818402886908363,0.6284721354883903,-0.9394930437576817,0,0,0,5,8.0,1,0,0.01288659793814433,0.006666666666666715,0.3891090049403133,93,2435,3638,769000.0,1513000.0,1.2678803641092327,0.644415069398546,6925.0,13700.0,0.7003610108303249,0.354014598540146,0,0,0,0,0,0,0,0,10544.374070578262,5984.918430169825,52.451501786979044,0.05969230769230769,0.0049743589743589745,0.574004846867732,0.1829974374629089,1.867516111979355,0.8870022843306408,-1.754518396309996,0.9,1.867516111979355,-0.9394930437576817,1.037347279837191,0.776,0.2562814070351759,1.2678803641092327,0.644415069398546
